original_title,id,weighted_rating
The Awakening,77949,6.1730342015872015
Hostel,1690,5.878954994150508
A Cock and Bull Story,8435,6.100015871873798
Take Shelter,64720,6.486191467105916
Lady in White,49365,6.100934279340983
Driving Lessons,11404,6.106516746969407
Let's Kill Ward's Wife,300706,6.038675338657037
The Texas Chainsaw Massacre 2,16337,6.06339120136623
Pat Garrett & Billy the Kid,11577,6.183753754514019
Only God Forgives,77987,5.827860198810566
Camping Sauvage,40185,6.087204838836817
Without Men,68202,6.078152096576123
Dear Frankie,8981,6.147367438414166
All Hat,10914,6.087288270815843
Le Nom des gens,50848,6.229214193856111
Treading Water,166624,6.090198235369872
Savage Grace,10822,6.064529640122258
Out of the Blue,10844,6.089559745860358
Police Academy,9336,6.276567665544979
The Blue Lagoon,5689,5.989404092533828
Four Weddings and a Funeral,712,6.32761035998357
Fast Times at Ridgemont High,13342,6.369478421894762
Moby Dick,10339,6.180958727159709
25th Hour,1429,6.603192380532382
Bound,9303,6.26473798823891
Requiem for a Dream,641,7.481264703033329
State Fair,27686,6.096843870452743
"Tango, no me dejes nunca",65749,6.099882162740417
Salvador,6106,6.17373208162956
Moms' Night Out,252680,6.010439589979616
Donnie Darko,141,7.417320059195012
Salvando al Soldado Perez,66607,6.094324802114494
Karakter,17139,6.1468359186852455
Spun,12079,6.170974569289822
Life During Wartime,39800,6.10223112442671
친절한 금자씨,4550,6.519307167807499
"Nannerl, la soeur de Mozart",62116,6.096019171215856
Mean Machine,9991,6.077654989376747
放‧逐,13807,6.147367438414166
Blackthorn,68818,6.139743847004936
Lilja 4-Ever,12093,6.348844709637764
After.Life,36419,5.917918450174507
Fugly,281730,6.092038388096687
One Flew Over the Cuckoo's Nest,510,7.775266617803227
R.L. Stine's Monsterville: The Cabinet of Souls,362105,6.130695647893203
Silent Movie,10970,6.15213045738504
Airlift,375290,6.18069526494336
Anne of Green Gables,17663,6.271958271877715
Falcon Rising,270938,6.0420066641898575
The Sweeney,116613,6.043428692259303
Sexy Beast,11826,6.300117745413829
Snabba Cash,29920,6.1261241573985
Whale Rider,1088,6.22576592574838
Paa,26379,6.1068901361500325
Cargo,34069,6.063205000566951
High School Musical,10947,6.097532309638849
Love and Death on Long Island,47452,6.106028574478957
Ночной дозор,3040,6.139801992609498
The Crying Game,11386,6.249438848382594
Porky's,10246,6.095342083647473
Survival of the Dead,29426,5.891110003512009
Night of the Living Dead,10331,6.7130644311176475
Lost in Translation,153,6.962188941309592
Annie Hall,703,7.0800929258927034
The Greatest Show on Earth,27191,6.126301445076191
Monster's Ball,1365,6.196923937212658
Maggie,287424,5.695650047348741
Leaving Las Vegas,451,6.424111515259681
Hansel and Gretel Get Baked,165864,5.986404459909882
The Front Page,987,6.162212772188081
The Boy Next Door,241251,4.935869501561523
Trapeze,40494,6.103044618824884
The Kids Are All Right,39781,6.259318365900683
They Live,8337,6.523854281939805
The Great Escape,5925,6.935072112751804
What the #$*! Do We (K)now!?,8357,6.0812215009688915
The Last Exorcism Part II,146203,5.728508652841573
Boyhood,85350,7.1172096688194575
Scoop,512,6.2051510911425485
The Wash,13408,6.0671413071349045
3 Strikes,47816,6.090315465777408
The Cooler,10744,6.159422127038717
The Misfits,11536,6.156964037056825
The Night Listener,9782,6.051557442413467
The Jerky Boys,18713,6.0768727598628764
El orfanato,6537,6.55874672601058
A Haunted House 2,184345,5.872507972309644
The Rules of Attraction,1809,6.1323714941993375
Topaz,2370,6.094735896866176
Let's Go to Prison,9809,6.043350760071295
Four Rooms,5,6.263875651280079
Secretary,11013,6.2987538284665465
The Real Cancun,19153,6.064201727696177
Talk Radio,10132,6.129754164642629
Waiting for Guffman,16448,6.189084806992504
Love Stinks,15122,6.0839844863026045
You Kill Me,8141,6.104541147397553
Thumbsucker,1546,6.094670463638907
Red State,48572,6.035939618412435
Mirrormask,14517,6.1556431066081
Samsara,89708,6.446061236039247
The Barbarians,27551,6.083517623068411
The Art of Getting By,64678,6.240314436440347
Zipper,309503,6.050864095534255
Poolhall Junkies,14293,6.107491656390163
The Loss of Sexual Innocence,15059,6.083405744135967
Holy Motors,103328,6.284476838940963
Joe,157847,6.2217223505323105
Shooting Fish,25719,6.121581049306378
Prison,48309,6.115581933286462
Psycho Beach Party,27723,6.090978897180746
The Big Tease,20468,6.091812223264962
"Guten Tag, Ramón",242575,6.141975364655857
Trust,44945,6.242855325990905
An Everlasting Piece,29122,6.094058751519973
Among Giants,125123,6.089874764026369
Adore,111190,6.095831198830821
The Velocity of Gary,133575,6.0814308255858585
Los lunes al sol,54580,6.140998562375565
Stake Land,52015,6.12367959706357
The Last Time I Committed Suicide,34941,6.0998823210174615
Praia do Futuro,227975,6.106522300582302
Another Happy Day,60422,6.099241301481601
A Lonely Place to Die,81390,6.11275839910285
Nothing,10981,6.079770970983237
Географ глобус пропил,225235,6.130654027610125
1776,14902,6.12074242639934
Inescapable,121676,6.078697385739507
Hell's Angels,22301,6.09433230402842
Purple Violets,20065,6.089433875415271
The Veil,257087,5.874298524836353
The Loved Ones,46420,6.2050422318660665
The Helpers,114635,6.072786570083837
How to Fall in Love,158150,6.07057740989769
The Perfect Wave,251979,6.047280669739617
A Man for All Seasons,874,6.2455685275226855
Network,10774,6.64118228698927
Gone with the Wind,770,7.006420139383602
Desert Dancer,266102,6.103854914622767
Major Dundee,29715,6.099371228881367
Annie Get Your Gun,25209,6.129114401576695
Four Lions,37495,6.424353630329599
Casa de Areia,29262,6.101490137973878
Defendor,34769,6.179048137262734
The Pirate,35032,6.105583019214712
The Good Heart,5178,6.091578626232696
The History Boys,8618,6.135734148098942
Midnight Cowboy,3116,6.470875434633381
The Full Monty,9427,6.326998989547933
Airplane!,813,6.690511944795749
Chain of Command,352978,6.082514880424181
Friday,10634,6.461477136636438
Menace II Society,9516,6.304296966499177
Creepshow 2,16288,6.0652768470830924
The Ballad of Cable Hogue,23330,6.142463209684513
In Cold Blood,18900,6.224847331296522
The Nun's Story,27029,6.170851803442884
Harper,26268,6.098980437537216
Frenzy,573,6.271649791175321
The Witch,310131,6.230100109600506
I Got the Hook Up,40505,6.086736938963782
She's the One,11363,6.060015341173375
Gods and Monsters,3033,6.164034682953574
El secreto de sus ojos,25376,6.877346819213421
Train,22007,6.033952667094376
Evil Dead II,765,6.8493831618773235
Pootie Tang,10615,6.055941560534913
Sharknado,205321,5.194282973215905
La otra conquista,89540,6.090441521237357
Trolljegeren,46146,6.361652698218477
Ira & Abby,38007,6.090639501671132
Winter Passing,14256,6.116345379487263
D.E.B.S.,540,6.040437931114804
The Masked Saint,370464,6.0641536440530555
The Betrayed,20055,6.082223930431438
Taxman,224569,6.088642366956669
The Secret,395766,6.094186288810169
2:13,39303,6.074197174578595
"Batman: The Dark Knight Returns, Part 2",142061,6.748432674446606
Time to Choose,370662,6.094186288810169
In the Name of the King III,252360,6.024008444147389
Wicked Blood,256740,6.056245820526145
Dawn Patrol,299145,6.07810606278891
Lords of London,241766,6.074058356418964
High Anxiety,12535,6.135681543514911
La Marche de l'empereur,1667,6.357519295296669
Margin Call,50839,6.345828290128814
August,86549,6.096295532222591
Choke,13973,6.080349783687103
Whiplash,244786,7.974088427926977
Cidade de Deus,598,7.520228253183421
Human Traffic,11129,6.17622814619233
To Write Love on Her Arms,75861,6.136472132565328
The Dead Girl,13551,6.119306021154324
Jagten,103663,7.099887286270652
A Christmas Story,850,6.509535263982894
Bella,12586,6.123127679790187
Class of 1984,11564,6.1028778942097075
Opposite Sex,301748,6.0701438553215
Dreaming of Joseph Lees,108346,6.096766943801625
Entre les murs,8841,6.228921983540866
Rosemary's Baby,805,6.852210176818181
The Man Who Shot Liberty Valance,11697,6.439363978052369
Adam,22051,6.230380155490141
"María, llena eres de gracia",436,6.1912491210465115
Beginners,55347,6.3200206436122635
Feast,10070,6.0952227164317545
Animal House,8469,6.421862733013846
Goldfinger,658,6.72708749666425
Antiviral,125490,6.042215877572101
It's a Wonderful Life,1585,7.224958581746623
Trainspotting,627,7.429170932350037
The Original Kings of Comedy,23618,6.098288887704319
Paranormal Activity 2,41436,5.899186288453237
Waking Ned,10162,6.183275284898926
Bowling for Columbine,1430,6.553013345650987
归来,259943,6.144389558801652
A Nightmare on Elm Street Part 2: Freddy's Revenge,10014,5.964644868454711
A Room with a View,11257,6.234876763287633
The Purge,158015,6.021943575421734
Sinister,82507,6.506627304911275
Martin Lawrence Live: Runteldat,20337,6.092704655379147
Cat on a Hot Tin Roof,261,6.369487410523545
Beneath the Planet of the Apes,1685,6.128959843420573
Air Bud,20737,5.994383388260226
Pokémon 3: The Movie,10991,6.063764880500286
Friday the 13th Part VI: Jason Lives,10225,6.00488976192711
The Bridge on the River Kwai,826,6.774413745992575
Spaced Invaders,34086,6.04847526294754
Family Plot,5854,6.157452808740133
The Apartment,284,6.887965905774273
Jason Goes to Hell: The Final Friday,10285,5.701302942501343
Torn Curtain,5780,6.13698237667347
Dave Chappelle's Block Party,292,6.105372159369693
Slow West,223485,6.262256575823902
Krush Groove,29463,6.10749818035738
Next Day Air,18065,6.057223513894635
Elmer Gantry,22013,6.157690928705844
Judgment at Nuremberg,821,6.355700154619047
Trippin',53862,6.085586497636547
Red River,3089,6.214841230015253
Phat Girlz,30139,6.062157040799331
Before Midnight,132344,6.662322779009958
Teen Wolf Too,15582,5.959492518184428
Phantasm II,15158,6.117453262775105
Woman Thou Art Loosed,44634,6.08975339364956
Real Women Have Curves,30309,6.086797604755453
Water,7509,6.12529149448801
East Is East,10557,6.12424656371312
Whipped,23531,6.050183551098864
Kama Sutra - A Tale of Love,28005,6.076326715854369
Please Give,40247,6.087429059782882
Willy Wonka & the Chocolate Factory,252,6.772818227285901
Warlock: The Armageddon,24126,6.050370584136041
8 Heads in a Duffel Bag,13982,6.059320525431422
Days of Heaven,16642,6.456883569734946
Thirteen Conversations About One Thing,17734,6.104212967865573
Jawbreaker,18892,6.073066329906345
Basquiat,549,6.151367874921828
Frances Ha,121986,6.4466165247090075
Tsotsi,868,6.185282487068551
Happiness,10683,6.366143196991412
DysFunktional Family,17995,6.094217650704652
Tusk,246403,5.764442580876755
올드보이,670,7.4760344410055914
Letters to God,35691,6.1135731284667525
Hobo with a Shotgun,49010,6.006496982601476
Compadres,317930,6.074038950294898
Freeway,11229,6.140495360957958
Love's Abiding Joy,22488,6.089476168108739
Fish Tank,24469,6.298189759997468
Damsels in Distress,82533,6.053029692973897
Creature,50942,6.036206180616348
Bachelorette,84174,5.795736257297926
Brave New Girl,34099,6.084486681968264
Tim and Eric's Billion Dollar Movie,79940,6.05477950485742
Sommersturm,342,6.139061378527934
Fort McCoy,281230,6.094742918184584
Chain Letter,38033,5.989363961262105
Just Looking,100975,6.09220523636027
The Divide,38541,6.0110886976966285
The Eclipse,39563,6.094302176740864
Demonic,234212,5.894593323543195
My Big Fat Independent Movie,27404,6.07335001750505
The Deported,170480,6.094186288810169
Tanner Hall,71866,6.065318243011696
Open Road,192210,6.072882048970881
They Came Together,180296,5.944702683541552
30 Nights of Paranormal Activity With the Devil Inside the Girl With the Dragon Tattoo,157058,5.9773512579980395
Never Back Down 2: The Beatdown,70006,6.048382813963938
Point Blank,26039,6.208963829426426
Four Single Fathers,79587,6.094186288810169
Enter the Dangerous Mind,176077,6.070076364600798
Something Wicked,260947,6.062458378231585
AWOL-72,342502,6.050116907020067
Iguana,191229,6.094058751519973
Chicago Overcoat,43213,6.094225438380471
Barry Munday,44594,6.100147976296905
Central do Brasil,666,6.313911277356688
Pocketful of Miracles,248,6.133721164586884
Close Range,325173,6.012713061272899
Boynton Beach Club,55831,6.097045763669817
Amnesiac,351043,5.9628402634547175
Freakonomics,43942,6.117727715575307
Haute tension,10226,6.23010648289291
Griff the Invisible,66942,6.094442499024627
Unnatural,356483,6.0654601574349565
Hustle & Flow,10476,6.189554558275553
Some Like It Hot,239,7.090561234550307
Friday the 13th Part VII: The New Blood,10281,5.930137050024206
The Wizard of Oz,630,6.995277322125447
Young Frankenstein,3034,6.955867036127867
Diary of the Dead,13025,5.951981011318059
Lage Raho Munna Bhai,21461,6.178966587328855
Ulee's Gold,55306,6.104378569725711
The Black Stallion,17264,6.161283600750156
Sardaarji,346081,6.103397414465855
Rejsen til Saturn,16016,6.078210552505016
Donovan's Reef,15875,6.090504740061889
De jurk,5900,6.097856027005401
A Guy Named Joe,43306,6.093175570754528
Blazing Saddles,11072,6.594327803934274
Friday the 13th: The Final Chapter,9730,6.046959864543355
Ida,209274,6.356353271175438
Maurice,26371,6.1710236543487795
Beer League,14137,6.0711815510171165
Riding Giants,291,6.139727005913873
Los cronocrímenes,14139,6.361035282637494
疯狂的赛车,33106,6.1168053137874745
Timber Falls,8875,6.050370584136041
Singin' in the Rain,872,6.940978073060771
"Fat, Sick & Nearly Dead",72914,6.154445363922881
A Haunted House,139038,5.808426316711209
2016: Obama's America,126509,6.056658807663582
That Thing You Do!,9591,6.259181701815584
Halloween III: Season of the Witch,10676,5.834932631140713
Escape from the Planet of the Apes,1687,6.1484397284048935
Hud,24748,6.20966071934972
Kevin Hart: Let Me Explain,181330,6.208963829426426
My Own Private Idaho,468,6.318759755658241
Garden State,401,6.552757202506456
Before Sunrise,76,7.00192301090333
Sur le seuil,50538,6.102833518440644
Jesus' Son,25636,6.1117345464088215
Saving Face,19316,6.123537866143599
Brick Lane,21074,6.076361977405315
Robot & Frank,84329,6.361652537261053
My Life Without Me,20,6.198726074889503
The Spectacular Now,157386,6.508463952952955
Religulous,13007,6.32730057570626
Fuel,13518,6.097856027005401
Valley of the Heart's Delight,116584,6.095412847660799
Eye of the Dolphin,46849,6.103643234382136
8: The Mormon Proposition,40428,6.089391241422327
The Other End of the Line,17334,6.094555413330159
Anatomie,1698,6.094630417028804
Sleep Dealer,20764,6.089340691958199
Super,45132,6.283464054304201
Christmas Mail,76706,6.07237526644186
Stung,254472,6.000202858210493
Antibirth,332285,6.027604357553054
Get on the Bus,49471,6.10749818035738
Thr3e,13569,6.058355158862887
Idiocracy,7512,6.191696316801641
The Rise of the Krays,356216,6.054147241239259
This Is England,11798,6.524909030438437
U.F.O.,146631,5.914802279155513
Bathing Beauty,43546,6.099072674305462
Go for It!,61038,6.084124428279462
"Dancer, Texas Pop. 81",78373,6.099475136083276
Show Boat,17820,6.11338502713104
Redemption Road,74457,6.082935289841963
The Calling,283384,6.041505012716535
The Brave Little Toaster,19933,6.162025753157737
Fantasia,756,6.672314712389195
8 Days,433715,6.094186288810169
Friday the 13th Part III,9728,5.993204627329804
Friday the 13th: A New Beginning,9731,5.885444443489556
The Last Sin Eater,9916,6.095741333329992
Do You Believe?,309425,6.12509533799809
Impact Point,14156,6.091531835686869
The Valley of Decision,43610,6.092599309504383
Eden,360339,6.081774471906807
Chicken Tikka Masala,31163,6.076717020872054
There's Always Woodstock,297621,6.083071898595731
Jack Brooks: Monster Slayer,16205,6.064987304453861
The Best Years of Our Lives,887,6.338742064733106
Bully,9517,6.181985377388406
Elling,6007,6.1527741128693725
Mi America,364083,6.094186288810169
[REC],8329,6.65621441100658
Lies in Plain Sight,69640,6.085586497636547
Sharkskin,371085,6.094186288810169
Containment,347548,6.0479151751745315
The Timber,322443,6.054435067106312
From Russia with Love,657,6.50314683672621
The Toxic Avenger Part II,28165,6.05429798840631
Sleeper,11561,6.287426547197333
It Follows,270303,6.454820933254524
Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,11624,6.208359462464567
To Kill a Mockingbird,595,6.992084896376837
Mad Max 2,8810,6.775191730892592
醉拳二,12207,6.367393964264931
Boys Don't Cry,226,6.4521434094429155
Silent House,92182,5.96459407304058
Das Leben der Anderen,582,7.114516300794751
Courageous,72213,6.160911464699202
The Hustler,990,6.463900141173912
Boom Town,55604,6.098541097246814
Les triplettes de Belleville,9662,6.381788733089829
Smoke Signals,20862,6.1101278896881155
American Splendor,2771,6.234941560346939
Before Sunset,80,6.837006106490897
Amores perros,55,6.717570431464043
Thirteen,11023,6.28496273850209
Gentleman's Agreement,33667,6.136472132565328
Winter's Bone,39013,6.400355000381957
Touching the Void,11194,6.331538992572815
Alexander's Ragtime Band,43839,6.083742283789508
Me and You and Everyone We Know,1382,6.208954870334518
Inside Job,44639,6.542904140691256
We Are Your Friends,301351,6.191230661409889
Ghost Dog: The Way of the Samurai,4816,6.412421427327379
Harsh Times,7873,6.137573448900481
Captive,331190,6.0393759951748045
Full Frontal,15186,6.05011445710216
Witchboard,17994,6.080028143302954
Shortbus,1378,6.127022664384615
Vals Im Bashir,8885,6.5768229343680105
"The Book of Mormon Movie, Volume 1: The Journey",48382,6.091227029070318
No End in Sight,12901,6.127629701508876
The Diary of a Teenage Girl,250124,6.287911842594688
In the Shadow of the Moon,14284,6.154928286268705
Meek's Cutoff,57120,6.132550507056476
Inside Deep Throat,12228,6.122657629144436
Dinner Rush,22617,6.119447968271645
Clockwatchers,55561,6.085626099930046
The Virginity Hit,42889,6.056658807663582
Subway,10656,6.115679888278688
House of D,24363,6.0943621143951345
Teeth,13121,5.896002520313983
Six-String Samurai,24746,6.080494360694893
Hum To Mohabbat Karega,325140,6.094186288810169
It's All Gone Pete Tong,12109,6.1604336770076
Saint John of Las Vegas,27023,6.089559745860358
24 7: Twenty Four Seven,22913,6.096939649494983
Stonewall,273899,6.057001153992853
Roadside Romeo,20653,6.096640632002025
This Thing of Ours,67373,6.092704655379147
The Lost Medallion: The Adventures of Billy Stone,171759,6.085626099930046
The Last Five Years,206296,5.997685846675184
The Missing Person,35219,6.097873259206295
Return of the Living Dead 3,28260,6.073485630523925
London,7515,6.0948558944181155
Sherrybaby,13075,6.105025546560694
Circle,335866,6.064887798222793
Eden Lake,13510,6.309280619149541
Plush,215881,6.058472524755627
Lesbian Vampire Killers,18238,5.979875087634939
Jerusalema,22600,6.109173706698738
Freeze Frame,12612,6.11338502713104
Grave Encounters,50698,6.096166641034867
Stitches,115210,6.028284976488849
Nine Dead,34335,6.002753971999391
Bananas,11302,6.204944474235457
$upercapitalist,119458,6.087170233938472
Rockaway,20406,6.093390653140635
The Lady from Shanghai,3766,6.228543642641453
No Man's Land: The Rise of Reeker,18616,6.0343523714813605
Highway,18808,6.070577647511297
Small Apartments,95755,6.069158587933333
Coffee Town,198062,6.129025415971245
The Ghastly Love of Johnny X,188652,6.099614202545272
All Is Bright,174311,6.057223513894635
Die Schlangengrube und das Pendel,12602,6.097481504999999
Straight A's,153795,6.041687795784939
A Funny Thing Happened on the Way to the Forum,17768,6.094369518053185
Slacker Uprising,13516,6.091588478926421
The Legend of Hell's Gate: An American Conspiracy,98549,6.070640359486921
Walking with the Dead,312793,6.0083655508058245
The Curse of Downers Grove,309919,6.040791054494419
Shark Lake,299553,6.051635674814937
River's Edge,21309,6.139061378527934
Northfork,32235,6.113279564015102
The Marine 4: Moving Target,329540,6.0758580902701835
Buried,26388,6.361561130071907
Submarine,49020,6.584212103343922
The Square,159037,6.212570836589904
Chacun sa nuit,12838,6.089476168108739
एबीसीडी,157293,6.087575101
Man on Wire,14048,6.476012235059258
Abandoned,356987,6.083796452580118
Brotherly Love,295886,6.116496226760052
The Last Exorcism,38358,5.942057614263257
Nowhere Boy,33511,6.369090563420784
A Streetcar Named Desire,702,6.509634156109474
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,935,7.355110065610232
El Crimen del Padre Amaro,542,6.0991110381351
Beasts of the Southern Wild,84175,6.343588240243314
Battle for the Planet of the Apes,1705,5.960065499209974
Songcatcher,62677,6.08822824915941
Higher Ground,50875,6.079391068526281
வாலு,260778,6.098265842420876
The Greatest Movie Ever Sold,58492,6.1267866602029075
Ed and His Dead Mother,44562,6.084672965973982
Travellers and Magicians,37232,6.102695764229738
Hang 'em High,4929,6.219324785365788
Deadline - U.S.A.,36334,6.112342462554672
Sublime,9783,6.060171820892277
A Beginner's Guide to Snuff,386826,6.094186288810169
Independence Daysaster,205126,6.039318483209348
Dysfunctional Friends,98557,6.08828373297033
Lola rennt,104,6.618096602210132
May,10894,6.129356254072513
Against the Wild,246449,6.06419350693655
La misma luna,32579,6.127318599604833
Conquest of the Planet of the Apes,1688,6.095595673341037
In the Bedroom,1999,6.127117226857228
I Spit on Your Grave,43947,6.179198080380024
"Happy, Texas",24066,6.064343062456535
My Summer of Love,9709,6.087209526676083
Dabba,191714,6.372209064160145
Yes,25312,6.092360494288113
You Can't Take It With You,34106,6.201178674828536
From Here to Eternity,11426,6.263138871909821
She Wore a Yellow Ribbon,13909,6.1710236543487795
Grace Unplugged,206284,6.091217843726199
Foolish,27455,6.095020105330857
N-Secure,66468,6.084507603503034
سكر بنات,7973,6.140674335652311
Out of the Dark,283686,5.9904888176624596
Ha-Buah,15976,6.133943746531353
The Conversation,592,6.565536176653898
दिल जो भी कहे,74084,6.094186288810169
La sirène du Mississipi,1651,6.119379321634178
I Love Your Work,25428,6.095283824202164
Cabin Fever,298584,5.872554375954627
Waitress,10758,6.184376673972879
Bloodsport,11690,6.261028975917764
Mr. Smith Goes to Washington,3083,6.538949808888605
Kids,9344,6.287911842594688
The Squid and the Whale,10707,6.283199157236637
Kissing Jessica Stein,15647,6.082320035642902
Kickboxer: Vengeance,308529,5.905513912728631
Spellbound,4174,6.309150293033427
Exotica,20156,6.126590627570181
Buffalo '66,9464,6.278984380738793
Insidious,49018,6.589639275812285
Repo Man,13820,6.193150752124221
Nueve Reinas,18079,6.318542827622122
The Gatekeepers,127918,6.114568432707662
The Ballad of Jack and Rose,17113,6.1165437386258805
The To Do List,129139,5.905940146361741
Killing Zoe,507,6.094946833232175
The Believer,4012,6.214138872253799
Snow Angels,14054,6.118984580518777
Unsullied,323271,6.089996463097495
Session 9,10972,6.121054514919069
I Want Someone to Eat Cheese With,13066,6.0878751007304865
Mooz-lum,66025,6.0877277353106
Hatchet,11908,6.02427483323759
Modern Times,3082,7.171673917789457
Stolen Summer,39541,6.097873259206295
My Name Is Bruce,1961,6.06958246062463
The Salon,51820,6.090673511167908
Road Hard,291362,6.099614202545272
Forty Shades of Blue,30082,6.093931559158214
Amigo,72913,6.093931559158214
Pontypool,23963,6.194744582289516
Trucker,29406,6.109173706698738
Me You and Five Bucks,361505,6.104749679509804
The Lords of Salem,104755,5.848557823376723
Housebound,253306,6.226802727519399
Wal-Mart: The High Cost of Low Price,29595,6.119582912669074
Fetching Cody,46729,6.099882162740417
Last I Heard,294600,6.094058751519973
Closer to the Moon,137347,6.099483528311126
Mutant World,290370,6.05205946148359
Growing Up Smith,426469,6.106463919405641
Checkmate,356841,6.061375600263157
#Horror,301325,5.9101486865072825
Wind Walkers,347755,6.105531120373234
Snow White and the Seven Dwarfs,408,6.675867391287008
La niña santa,44413,6.103628612705686
Shalako,39209,6.083071898595731
Incident at Loch Ness,48463,6.089559745860358
The Dog Lover,394047,6.087777253527236
GirlHouse,312791,5.990248517672258
La chambre bleue,266034,6.09858659908707
House at the End of the Drive,280381,6.094186288810169
Batman,2661,6.095441135563529
"Lock, Stock and Two Smoking Barrels",100,7.065379328441627
The Ballad of Gregorio Cortez,218500,6.094186288810169
Festen,309,6.446122168340392
Trees Lounge,27845,6.133370181353837
Vượt Sóng,25784,6.092704655379147
The Basket,52790,6.09746118089778
Eddie: The Sleepwalking Cannibal,100275,6.094413534850163
Kurmanjan Datka. Queen of the Mountains,295914,6.094186288810169
Def-Con 4,42033,6.050116907020067
The Hebrew Hammer,19187,6.089559745860358
Neal 'n' Nikki,46415,6.073718662167902
The 41–Year–Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It,38570,5.966639517819183
Forget Me Not,27588,6.004309132542003
Rebecca,223,6.596797753141592
Friday the 13th Part 2,9725,6.065997518287411
The Lost Weekend,28580,6.266347719832254
C.H.U.D.,23730,6.032598358971232
Filly Brown,84197,6.091588478926421
The Lion of Judah,46256,6.093390653140635
Niagara,19997,6.152801454987752
How Green Was My Valley,43266,6.156964037056825
Da Sweet Blood of Jesus,278316,6.059643421715522
"Sex, Lies, and Videotape",1412,6.2156773853631435
Saw,176,6.920849696387986
Super Troopers,39939,6.2607206803069575
The Algerian,357834,6.094186288810169
Los insólitos peces gato,215924,6.085304689194831
Monsoon Wedding,480,6.144823647573945
You Can Count on Me,14295,6.169427483946094
The Trouble with Harry,11219,6.2296248031556685
But I'm a Cheerleader,20770,6.143067844958258
Home Run,176124,6.100672866707157
Reservoir Dogs,500,7.683044850151652
The Blue Bird,60400,6.097467991948357
"Il buono, il brutto, il cattivo",429,7.6147490201730355
Que Horas Ela Volta?,310569,6.4060525074764545
Blue Like Jazz,98369,6.084540836718032
Down & Out With The Dolls,114065,6.094186288810169
"Pink Ribbons, Inc.",89750,6.099882162740417
Certifiably Jonathan,49951,6.094186288810169
Q,86331,5.776025513387464
La Navaja De Don Juan,355629,6.094186288810169
Grand Theft Parsons,16433,6.092802121573145
Extreme Movie,15544,5.97064924887716
The Charge of the Light Brigade,43884,6.1110024990039715
Below Zero,107315,6.067061224813209
Crowsnest,137955,6.073465494326217
Airborne,13064,6.094339786135313
Cotton Comes to Harlem,59917,6.104680063954031
The Wicked Within,157422,6.029682237062868
Bleeding Hearts,310933,6.088642366956669
Waiting...,7553,6.119920357103643
Dead Man's Shoes,12877,6.282118613390546
From a Whisper to a Scream,39895,6.1082556651129565
Sex With Strangers,102840,6.092704655379147
Dracula: Pages from a Virgin's Diary,55616,6.102833518440644
Faith Like Potatoes,29697,6.093050754182853
Beyond the Black Rainbow,50037,6.056921286675875
Serbuan maut,94329,6.803884177404463
The Dead Undead,53502,6.070023386681237
The Vatican Exorcisms,202604,6.069288427518369
Casablanca,289,7.283288903911785
Lake Mungo,27374,6.0948185957673715
Rocket Singh: Salesman of the Year,26815,6.1261770935219095
Silent Running,811,6.134021200653361
Rocky,1366,7.089959417835673
The Sleepwalker,244776,6.075436384147078
Tom Jones,5769,6.094478284607211
Unfriended,277685,5.745565922105632
Taxi Driver,103,7.570500347745607
The Howling,11298,6.148984293820256
Dr. No,646,6.545730186585693
Chernobyl Diaries,93856,5.621599662431381
Hellraiser,9003,6.399125485037926
God's Not Dead 2,347126,6.059125865345892
Cry_Wolf,10092,6.022075724374638
Gojira ni-sen mireniamu,10643,6.083488005121716
Blue Valentine,46705,6.534846321350231
Transamerica,546,6.225822334654
The Devil Inside,76487,5.702513644819909
Beyond the Valley of the Dolls,5722,6.128099162552182
Love Me Tender,39833,6.077735514828609
An Inconvenient Truth,1781,6.248014555384421
Sands of Iwo Jima,18712,6.098718219334847
Shine a Light,7944,6.1564457939827255
The Green Inferno,171424,5.7427173382397605
Departure,361475,6.116694313539026
The Sessions,113947,6.1929758734288045
"Food, Inc.",18570,6.3910554091120995
October Baby,83860,6.126164903556634
Next Stop Wonderland,41469,6.091699522108911
The Skeleton Twins,244772,6.266014947059252
Martha Marcy May Marlene,50837,6.259598213896007
Obvious Child,248774,6.2167251357463496
Frozen River,10183,6.165884504479976
20 Feet from Stardom,159014,6.229133602428571
Two Girls and a Guy,32456,6.072307797764282
Walking and Talking,49963,6.0989420926762925
Who Killed the Electric Car?,13508,6.176098415564971
The Broken Hearts Club: A Romantic Comedy,22597,6.100934279340983
Bubba Ho-tep,9707,6.218807095312331
Slam,37532,6.0998823210174615
Brigham City,26791,6.100691015505731
Fiza,56666,6.09424095097045
Orgazmo,8675,6.108460279175953
All the Real Girls,13132,6.086595945273616
Dream with the Fishes,47686,6.11566874648495
Blue Car,46989,6.104680063954031
Palo Alto,192132,6.19222698111239
Ajami,24424,6.119113653364945
Wristcutters: A Love Story,13198,6.202186504732591
I Origins,244267,6.924166835877534
The Battle of Shaker Heights,21413,6.083051541414845
Jagal,123678,6.4057650532955135
Taxi to the Dark Side,13362,6.128099162552182
Once in a Lifetime: The Extraordinary Story of the New York Cosmos,39183,6.088537998646184
Guiana 1838,62402,6.080840496958135
